GD2017_2_strous_218	Tupanvirus_soda_lake_909	73.810	126	33	0	1	126	1	126	4.18e-67	195
GD2017_2_strous_219	Tupanvirus_soda_lake_908	50.000	154	76	1	1	154	14	166	9.17e-43	135
GD2017_2_strous_220	Tupanvirus_soda_lake_907	72.014	293	70	3	1	285	1	289	1.69e-144	403
GD2017_2_strous_220	Tupanvirus_soda_lake_966	40.945	127	64	1	102	217	142	268	1.84e-23	95.1
GD2017_2_strous_220	Tupanvirus_soda_lake_966	39.394	132	70	2	94	217	332	461	3.00e-21	88.6
GD2017_2_strous_220	Tupanvirus_soda_lake_1119	43.860	114	64	0	104	217	100	213	3.35e-22	91.7
GD2017_2_strous_220	Tupanvirus_soda_lake_1119	38.655	119	72	1	100	217	270	388	4.90e-18	79.3
GD2017_2_strous_220	Tupanvirus_soda_lake_1119	31.884	138	93	1	81	217	105	242	2.61e-15	71.2
GD2017_2_strous_220	Tupanvirus_soda_lake_967	38.168	131	70	1	98	217	178	308	1.21e-21	88.6
GD2017_2_strous_220	Tupanvirus_soda_lake_1116	35.849	159	87	3	105	263	284	427	3.28e-20	85.5
GD2017_2_strous_220	Tupanvirus_soda_lake_1118	39.370	127	76	1	117	242	88	214	3.40e-20	85.1
GD2017_2_strous_220	Tupanvirus_soda_lake_1118	34.532	139	91	0	104	242	104	242	4.16e-20	85.1
GD2017_2_strous_220	Tupanvirus_soda_lake_1117	44.915	118	65	0	100	217	100	217	1.44e-19	83.6
GD2017_2_strous_220	Tupanvirus_soda_lake_1114	40.708	113	67	0	105	217	198	310	2.59e-18	80.1
GD2017_2_strous_220	Tupanvirus_soda_lake_1114	30.625	160	97	3	104	263	255	400	2.19e-15	71.2
GD2017_2_strous_221	Tupanvirus_soda_lake_906	41.549	142	63	5	1	126	18	155	1.03e-20	77.8
GD2017_2_strous_222	Tupanvirus_soda_lake_905	59.494	237	94	1	13	247	1	237	7.90e-95	274
GD2017_2_strous_223	Tupanvirus_soda_lake_904	77.346	309	69	1	1	309	1	308	0.0	497
GD2017_2_strous_224	Tupanvirus_soda_lake_903	58.523	176	72	1	9	183	15	190	7.08e-73	214
GD2017_2_strous_225	Tupanvirus_soda_lake_902	88.462	156	18	0	1	156	1	156	7.51e-105	292
GD2017_2_strous_225	Tupanvirus_soda_lake_661	43.704	135	74	2	18	151	4	137	6.36e-32	107
GD2017_2_strous_225	Tupanvirus_soda_lake_651	37.956	137	85	0	18	154	4	140	1.21e-30	103
GD2017_2_strous_226	Tupanvirus_soda_lake_901	93.204	206	14	0	1	206	1	206	1.56e-144	397
GD2017_2_strous_227	Tupanvirus_soda_lake_900	91.034	145	13	0	1	145	1	145	6.57e-99	276
GD2017_2_strous_228	Tupanvirus_soda_lake_899	88.442	199	22	1	1	198	1	199	4.08e-108	304
GD2017_2_strous_230	Tupanvirus_soda_lake_894	97.543	814	20	0	1	814	1	814	0.0	1655
GD2017_2_strous_230	Tupanvirus_soda_lake_895	95.385	260	12	0	823	1082	1	260	2.92e-171	520
GD2017_2_strous_230	Tupanvirus_soda_lake_895	97.600	125	3	0	1080	1204	617	741	3.35e-76	263
GD2017_2_strous_233	Tupanvirus_soda_lake_893	70.732	164	46	1	1	164	1	162	9.05e-87	247
GD2017_2_strous_234	Tupanvirus_soda_lake_892	79.736	227	45	1	1	226	1	227	4.98e-138	382
GD2017_2_strous_235	Tupanvirus_soda_lake_891	55.278	360	125	7	6	357	18	349	2.09e-117	340
GD2017_2_strous_236	Tupanvirus_soda_lake_890	80.353	397	78	0	1	397	1	397	0.0	623
GD2017_2_strous_237	Tupanvirus_soda_lake_889	89.751	361	37	0	1	361	1	361	0.0	668
GD2017_2_strous_238	Tupanvirus_soda_lake_888	63.063	222	82	0	1	222	1	222	2.49e-98	281
GD2017_2_strous_239	Tupanvirus_soda_lake_887	86.364	88	12	0	1	88	1	88	4.90e-51	157
GD2017_2_strous_240	Tupanvirus_soda_lake_887	89.759	166	17	0	1	166	120	285	3.71e-104	296
GD2017_2_strous_241	Tupanvirus_soda_lake_886	59.589	292	83	7	1	278	1	271	2.74e-107	308
GD2017_2_strous_242	Tupanvirus_soda_lake_885	92.262	504	35	3	1	502	1	502	0.0	913
GD2017_2_strous_243	Tupanvirus_soda_lake_884	83.092	207	35	0	1	207	1	207	3.42e-136	375
GD2017_2_strous_245	Tupanvirus_soda_lake_883	69.231	78	24	0	1	78	1	78	1.09e-36	114
GD2017_2_strous_246	Tupanvirus_soda_lake_882	91.100	1045	93	0	1	1045	1	1045	0.0	1924
GD2017_2_strous_246	Tupanvirus_soda_lake_367	38.735	253	147	3	481	726	443	694	4.42e-48	179
GD2017_2_strous_248	Tupanvirus_soda_lake_881	89.796	294	24	3	1	294	1	288	9.27e-177	485
GD2017_2_strous_248	Tupanvirus_soda_lake_102	59.091	110	44	1	105	213	149	258	2.48e-38	132
GD2017_2_strous_248	Tupanvirus_soda_lake_260	38.739	111	60	3	105	215	7	109	7.52e-17	71.6
GD2017_2_strous_249	Tupanvirus_soda_lake_880	54.545	726	260	11	14	736	2	660	0.0	721
GD2017_2_strous_250	Tupanvirus_soda_lake_879	83.537	164	27	0	1	164	1	164	1.07e-99	280
GD2017_2_strous_251	Tupanvirus_soda_lake_878	54.237	118	54	0	1	118	1	118	6.80e-43	133
GD2017_2_strous_252	Tupanvirus_soda_lake_877	83.871	62	10	0	4	65	3	64	5.58e-34	106
GD2017_2_strous_253	Tupanvirus_soda_lake_876	80.526	190	36	1	1	190	1	189	3.76e-113	316
GD2017_2_strous_253	Tupanvirus_soda_lake_661	29.032	124	84	3	52	173	10	131	1.56e-12	58.5
GD2017_2_strous_254	Tupanvirus_soda_lake_875	69.643	112	34	0	1	112	1	112	8.55e-52	154
GD2017_2_strous_255	Tupanvirus_soda_lake_874	88.643	1039	85	7	1	1031	1	1014	0.0	1802
GD2017_2_strous_255	Tupanvirus_soda_lake_579	41.916	334	187	3	312	645	19	345	1.13e-82	271
GD2017_2_strous_255	Tupanvirus_soda_lake_580	44.928	207	102	3	106	311	7	202	1.95e-51	175
GD2017_2_strous_256	Tupanvirus_soda_lake_873	88.685	327	37	0	1	327	1	327	0.0	574
GD2017_2_strous_257	Tupanvirus_soda_lake_872	91.866	209	17	0	1	209	1	209	2.41e-131	363
GD2017_2_strous_258	Tupanvirus_soda_lake_871	85.567	97	14	0	1	97	1	97	6.12e-58	169
GD2017_2_strous_259	Tupanvirus_soda_lake_870	65.012	403	130	3	16	418	12	403	0.0	527
GD2017_2_strous_260	Tupanvirus_soda_lake_869	85.990	207	29	0	1	207	1	207	3.18e-132	367
GD2017_2_strous_261	Tupanvirus_soda_lake_868	77.835	194	43	0	1	194	1	194	1.14e-117	328
GD2017_2_strous_261	Tupanvirus_soda_lake_936	42.593	162	92	1	9	169	7	168	5.90e-39	128
GD2017_2_strous_261	Tupanvirus_soda_lake_762	28.148	135	95	1	9	143	7	139	3.14e-18	74.3
GD2017_2_strous_262	Tupanvirus_soda_lake_867	70.773	763	166	9	16	751	1	733	0.0	996
GD2017_2_strous_263	Tupanvirus_soda_lake_866	78.451	297	64	0	1	297	1	297	3.30e-178	489
GD2017_2_strous_264	Tupanvirus_soda_lake_865	55.814	86	24	1	1	72	1	86	4.34e-28	93.6
GD2017_2_strous_266	Tupanvirus_soda_lake_864	71.630	497	140	1	1	496	1	497	0.0	727
GD2017_2_strous_266	Tupanvirus_soda_lake_806	45.960	396	206	3	101	496	171	558	4.47e-115	346
GD2017_2_strous_266	Tupanvirus_soda_lake_863	45.274	402	194	5	102	496	59	441	1.49e-113	338
GD2017_2_strous_267	Tupanvirus_soda_lake_863	82.579	442	65	2	1	431	1	441	0.0	643
GD2017_2_strous_267	Tupanvirus_soda_lake_864	49.118	397	181	4	52	431	105	497	1.10e-118	351
GD2017_2_strous_267	Tupanvirus_soda_lake_806	49.521	313	150	3	119	431	254	558	1.35e-92	286
GD2017_2_strous_268	Tupanvirus_soda_lake_862	82.736	614	106	0	1	614	1	614	0.0	1017
GD2017_2_strous_268	Tupanvirus_soda_lake_785	41.228	228	124	4	189	407	541	767	1.43e-53	191
GD2017_2_strous_268	Tupanvirus_soda_lake_1071	28.718	195	114	7	192	371	625	809	2.06e-13	68.6
GD2017_2_strous_269	Tupanvirus_soda_lake_861	74.890	227	57	0	1	227	128	354	2.04e-122	347
GD2017_2_strous_270	Tupanvirus_soda_lake_861	61.290	124	48	0	1	124	1	124	8.47e-46	147
GD2017_2_strous_271	Tupanvirus_soda_lake_860	87.455	1108	139	0	1	1108	1	1108	0.0	2070
GD2017_2_strous_271	Tupanvirus_soda_lake_100	24.226	904	526	34	13	882	6	784	6.47e-46	174
GD2017_2_strous_272	Tupanvirus_soda_lake_859	79.294	425	81	3	1	423	1	420	0.0	719
GD2017_2_strous_272	Tupanvirus_soda_lake_848	48.780	82	40	1	4	85	3	82	9.94e-19	79.0
GD2017_2_strous_273	Tupanvirus_soda_lake_858	77.596	183	41	0	1	183	1	183	8.59e-111	309
GD2017_2_strous_274	Tupanvirus_soda_lake_857	76.812	276	64	0	1	276	1	276	1.35e-156	433
GD2017_2_strous_275	Tupanvirus_soda_lake_856	73.881	268	69	1	1	268	1	267	3.71e-142	396
GD2017_2_strous_276	Tupanvirus_soda_lake_855	65.714	105	32	3	1	104	1	102	5.48e-40	124
GD2017_2_strous_277	Tupanvirus_soda_lake_854	84.818	494	75	0	1	494	1	494	0.0	873
GD2017_2_strous_278	Tupanvirus_soda_lake_853	78.977	352	72	2	1	351	1	351	0.0	559
GD2017_2_strous_279	Tupanvirus_soda_lake_852	68.211	626	193	5	1	626	1	620	0.0	840
GD2017_2_strous_280	Tupanvirus_soda_lake_851	56.584	562	218	7	1	547	1	551	0.0	543
GD2017_2_strous_280	Tupanvirus_soda_lake_851	49.658	584	269	4	125	689	48	625	6.03e-174	507
GD2017_2_strous_281	Tupanvirus_soda_lake_850	61.286	762	210	19	1	711	1	728	0.0	558
GD2017_2_strous_282	Tupanvirus_soda_lake_849	71.667	480	103	6	1	453	1	474	0.0	523
GD2017_2_strous_283	Tupanvirus_soda_lake_848	85.119	168	25	0	1	168	1	168	7.85e-106	295
GD2017_2_strous_283	Tupanvirus_soda_lake_859	50.725	69	34	0	4	72	5	73	1.25e-18	77.4
GD2017_2_strous_284	Tupanvirus_soda_lake_847	66.107	596	175	9	2	589	1	577	0.0	674
GD2017_2_strous_284	Tupanvirus_soda_lake_1071	28.235	255	151	2	213	462	618	845	5.55e-30	120
GD2017_2_strous_284	Tupanvirus_soda_lake_794	29.747	316	165	6	183	474	423	705	1.54e-29	119
GD2017_2_strous_284	Tupanvirus_soda_lake_123	29.066	289	164	8	180	457	225	483	2.58e-25	105
GD2017_2_strous_284	Tupanvirus_soda_lake_134	25.431	232	151	5	239	457	271	493	1.03e-16	78.6
GD2017_2_strous_284	Tupanvirus_soda_lake_1083	28.340	247	128	13	213	432	445	669	1.83e-15	75.1
GD2017_2_strous_285	Tupanvirus_soda_lake_846	75.171	439	104	3	1	434	1	439	0.0	671
GD2017_2_strous_285	Tupanvirus_soda_lake_567	30.841	214	117	10	154	346	60	263	2.45e-12	63.9
GD2017_2_strous_286	Tupanvirus_soda_lake_845	83.568	213	33	1	1	211	1	213	1.04e-117	329
GD2017_2_strous_287	Tupanvirus_soda_lake_844	93.625	251	16	0	1	251	1	251	3.36e-168	460
GD2017_2_strous_289	Tupanvirus_soda_lake_843	81.579	38	7	0	1	38	1	38	2.91e-18	65.1
GD2017_2_strous_290	Tupanvirus_soda_lake_842	80.446	404	65	7	1	395	1	399	0.0	613
GD2017_2_strous_291	Tupanvirus_soda_lake_841	81.737	449	72	5	1	441	1	447	0.0	561
GD2017_2_strous_291	Tupanvirus_soda_lake_449	34.050	279	122	6	26	285	2	237	1.62e-50	168
GD2017_2_strous_291	Tupanvirus_soda_lake_839	34.728	239	125	7	39	277	14	221	1.05e-34	125
GD2017_2_strous_291	Tupanvirus_soda_lake_382	43.200	125	68	3	39	163	20	141	1.01e-29	108
GD2017_2_strous_292	Tupanvirus_soda_lake_840	78.043	460	74	5	1	440	1	453	0.0	704
GD2017_2_strous_293	Tupanvirus_soda_lake_839	51.661	271	119	7	4	271	3	264	1.54e-77	232
GD2017_2_strous_293	Tupanvirus_soda_lake_841	34.836	244	127	6	15	228	39	280	2.05e-34	124
GD2017_2_strous_293	Tupanvirus_soda_lake_449	28.413	271	130	10	15	250	15	256	2.20e-20	84.0
GD2017_2_strous_294	Tupanvirus_soda_lake_838	68.421	475	114	6	1	456	1	458	0.0	571
GD2017_2_strous_297	Tupanvirus_soda_lake_837	96.785	1493	48	0	1	1493	1	1493	0.0	3004
GD2017_2_strous_298	Tupanvirus_soda_lake_836	89.286	84	9	0	1	84	1	84	3.58e-51	151
GD2017_2_strous_299	Tupanvirus_soda_lake_835	83.799	179	29	0	1	179	1	179	6.15e-114	317
GD2017_2_strous_300	Tupanvirus_soda_lake_834	81.188	202	38	0	1	202	1	202	2.16e-121	338
GD2017_2_strous_301	Tupanvirus_soda_lake_833	92.151	344	27	0	1	344	1	344	0.0	647
GD2017_2_strous_301	Tupanvirus_soda_lake_354	36.474	329	169	9	13	307	4	326	1.12e-53	176
GD2017_2_strous_301	Tupanvirus_soda_lake_585	36.087	230	129	3	18	242	5	221	6.75e-40	139
GD2017_2_strous_301	Tupanvirus_soda_lake_795	25.714	245	156	4	22	242	5	247	9.00e-20	84.7
GD2017_2_strous_302	Tupanvirus_soda_lake_832	78.368	527	114	0	1	527	1	527	0.0	889
GD2017_2_strous_303	Tupanvirus_soda_lake_831	86.742	264	33	2	1	262	1	264	1.38e-156	432
GD2017_2_strous_304	Tupanvirus_soda_lake_830	93.007	143	9	1	1	143	1	142	3.67e-88	249
GD2017_2_strous_305	Tupanvirus_soda_lake_829	72.075	265	74	0	6	270	7	271	2.58e-142	396
GD2017_2_strous_306	Tupanvirus_soda_lake_828	97.854	233	5	0	219	451	189	421	2.02e-169	478
GD2017_2_strous_306	Tupanvirus_soda_lake_394	25.000	236	146	10	220	447	43	255	9.96e-13	63.5
GD2017_2_strous_307	Tupanvirus_soda_lake_827	92.188	192	15	0	1	192	1	192	1.98e-124	345
GD2017_2_strous_308	Tupanvirus_soda_lake_826	86.900	229	29	1	1	229	1	228	4.29e-115	324
GD2017_2_strous_309	Tupanvirus_soda_lake_825	67.343	542	169	2	1	534	1	542	0.0	771
GD2017_2_strous_310	Tupanvirus_soda_lake_824	75.862	87	21	0	1	87	1	87	9.09e-46	137
GD2017_2_strous_311	Tupanvirus_soda_lake_823	93.827	243	15	0	1	243	1	243	8.40e-173	471
GD2017_2_strous_312	Tupanvirus_soda_lake_822	63.608	643	167	9	1	643	1	576	0.0	677
GD2017_2_strous_312	Tupanvirus_soda_lake_822	54.955	444	164	13	575	990	409	844	2.16e-89	300
GD2017_2_strous_313	Tupanvirus_soda_lake_821	91.753	97	7	1	1	97	1	96	3.78e-45	137
GD2017_2_strous_314	Tupanvirus_soda_lake_820	90.909	132	12	0	14	145	14	145	1.40e-87	248
GD2017_2_strous_315	Tupanvirus_soda_lake_819	84.305	223	31	2	1	221	1	221	1.58e-134	373
GD2017_2_strous_316	Tupanvirus_soda_lake_818	79.562	274	54	2	1	274	1	272	1.28e-146	409
GD2017_2_strous_317	Tupanvirus_soda_lake_817	61.712	222	84	1	1	222	1	221	1.62e-88	256
GD2017_2_strous_317	Tupanvirus_soda_lake_816	35.676	185	100	2	48	215	37	219	6.58e-35	119
GD2017_2_strous_318	Tupanvirus_soda_lake_816	60.396	202	71	2	29	230	30	222	1.64e-81	239
GD2017_2_strous_318	Tupanvirus_soda_lake_817	39.259	135	80	1	88	220	73	207	3.22e-31	110
GD2017_2_strous_319	Tupanvirus_soda_lake_815	95.266	169	8	0	1	169	1	169	3.91e-123	339
GD2017_2_strous_320	Tupanvirus_soda_lake_814	64.539	282	100	0	28	309	28	309	5.07e-130	368
GD2017_2_strous_321	Tupanvirus_soda_lake_813	77.630	2025	434	7	1	2010	1	2021	0.0	3165
GD2017_2_strous_322	Tupanvirus_soda_lake_812	64.516	62	22	0	66	127	1	62	7.30e-24	83.2
GD2017_2_strous_323	Tupanvirus_soda_lake_811	80.079	1014	202	0	1	1014	1	1014	0.0	1658
GD2017_2_strous_324	Tupanvirus_soda_lake_810	83.523	176	29	0	1	176	1	176	9.31e-104	293
GD2017_2_strous_326	Tupanvirus_soda_lake_809	65.063	395	136	2	1	395	1	393	0.0	537
GD2017_2_strous_327	Tupanvirus_soda_lake_808	75.635	394	94	1	1	392	1	394	0.0	622
GD2017_2_strous_328	Tupanvirus_soda_lake_807	62.687	134	49	1	1	134	1	133	1.83e-58	173
GD2017_2_strous_329	Tupanvirus_soda_lake_806	71.880	569	133	2	14	582	17	558	0.0	854
GD2017_2_strous_329	Tupanvirus_soda_lake_864	47.959	392	195	4	200	582	106	497	2.32e-121	363
GD2017_2_strous_329	Tupanvirus_soda_lake_863	46.645	313	159	3	278	582	129	441	2.48e-87	273
GD2017_2_strous_330	Tupanvirus_soda_lake_805	68.874	453	137	2	19	470	1	450	0.0	600
GD2017_2_strous_331	Tupanvirus_soda_lake_804	88.172	558	66	0	1	558	1	558	0.0	1016
GD2017_2_strous_332	Tupanvirus_soda_lake_803	91.121	1284	108	3	1	1283	1	1279	0.0	2268
GD2017_2_strous_332	Tupanvirus_soda_lake_917	30.233	301	190	7	676	968	160	448	1.34e-27	114
GD2017_2_strous_332	Tupanvirus_soda_lake_917	34.091	132	81	3	429	559	6	132	2.31e-16	79.3
GD2017_2_strous_333	Tupanvirus_soda_lake_802	81.250	192	36	0	1	192	1	192	4.42e-119	331
GD2017_2_strous_333	Tupanvirus_soda_lake_559	33.526	173	94	8	34	189	41	209	1.07e-19	79.0
GD2017_2_strous_333	Tupanvirus_soda_lake_603	27.941	136	82	5	60	190	60	184	5.11e-11	54.7
GD2017_2_strous_334	Tupanvirus_soda_lake_801	89.759	166	17	0	1	166	1	166	1.96e-113	315
GD2017_2_strous_335	Tupanvirus_soda_lake_800	73.451	113	28	1	1	113	1	111	1.88e-51	154
GD2017_2_strous_336	Tupanvirus_soda_lake_799	64.759	332	94	7	1	318	1	323	3.33e-129	367
GD2017_2_strous_337	Tupanvirus_soda_lake_798	79.195	149	31	0	1	149	1	149	7.04e-75	216
GD2017_2_strous_338	Tupanvirus_soda_lake_797	89.130	138	14	1	1	137	1	138	5.08e-87	246
GD2017_2_strous_339	Tupanvirus_soda_lake_796	74.242	66	14	2	1	63	1	66	3.47e-28	92.0
GD2017_2_strous_340	Tupanvirus_soda_lake_795	94.521	365	20	0	1	365	1	365	0.0	705
GD2017_2_strous_340	Tupanvirus_soda_lake_833	26.639	244	151	3	5	245	22	240	1.35e-21	90.1
GD2017_2_strous_340	Tupanvirus_soda_lake_354	23.276	232	158	4	1	232	9	220	7.50e-14	67.4
GD2017_2_strous_341	Tupanvirus_soda_lake_794	88.581	289	33	0	4	292	421	709	0.0	530
GD2017_2_strous_341	Tupanvirus_soda_lake_1071	43.182	264	147	1	32	292	595	858	4.52e-61	203
GD2017_2_strous_341	Tupanvirus_soda_lake_847	28.571	294	157	5	6	270	176	445	6.28e-29	111
GD2017_2_strous_341	Tupanvirus_soda_lake_134	31.224	237	130	5	65	270	255	489	1.01e-23	96.3
GD2017_2_strous_341	Tupanvirus_soda_lake_123	27.966	236	144	4	55	270	250	479	1.86e-22	92.4
GD2017_2_strous_341	Tupanvirus_soda_lake_1083	28.102	274	154	8	29	263	412	681	9.66e-18	79.0
GD2017_2_strous_342	Tupanvirus_soda_lake_794	69.431	422	127	2	1	420	1	422	0.0	608
GD2017_2_strous_343	Tupanvirus_soda_lake_793	88.328	317	32	1	1	317	16	327	0.0	571
GD2017_2_strous_345	Tupanvirus_soda_lake_792	89.820	167	17	0	3	169	2	168	1.82e-113	315
GD2017_2_strous_345	Tupanvirus_soda_lake_329	28.188	149	105	1	20	166	442	590	2.41e-22	88.2
GD2017_2_strous_345	Tupanvirus_soda_lake_1115	27.612	134	92	3	30	159	228	360	1.42e-13	62.8
GD2017_2_strous_346	Tupanvirus_soda_lake_791	73.684	76	17	1	1	76	11	83	7.79e-23	80.9
GD2017_2_strous_347	Tupanvirus_soda_lake_790	77.404	208	47	0	17	224	2	209	2.03e-120	338
GD2017_2_strous_348	Tupanvirus_soda_lake_789	72.308	195	54	0	1	195	1	195	4.07e-92	263
GD2017_2_strous_349	Tupanvirus_soda_lake_788	80.000	115	23	0	1	115	1	115	1.23e-54	162
GD2017_2_strous_350	Tupanvirus_soda_lake_787	80.894	246	47	0	1	246	1	246	6.52e-156	430
GD2017_2_strous_351	Tupanvirus_soda_lake_786	61.893	412	117	7	1	410	1	374	1.08e-172	484
GD2017_2_strous_351	Tupanvirus_soda_lake_1033	32.759	348	194	12	17	355	5	321	4.13e-39	139
GD2017_2_strous_351	Tupanvirus_soda_lake_208	34.182	275	141	10	18	283	3	246	2.79e-35	129
GD2017_2_strous_351	Tupanvirus_soda_lake_446	35.669	157	95	4	165	319	16	168	3.57e-20	85.1
GD2017_2_strous_352	Tupanvirus_soda_lake_785	84.242	825	130	0	1	825	1	825	0.0	1461
GD2017_2_strous_352	Tupanvirus_soda_lake_862	41.739	230	120	5	541	767	189	407	1.77e-51	186
GD2017_2_strous_353	Tupanvirus_soda_lake_784	85.478	544	79	0	1	544	1	544	0.0	991
GD2017_2_strous_354	Tupanvirus_soda_lake_783	50.555	631	207	15	1	576	1	581	0.0	533
GD2017_2_strous_355	Tupanvirus_soda_lake_782	75.458	273	60	2	1	273	1	266	7.19e-151	418
GD2017_2_strous_356	Tupanvirus_soda_lake_781	92.786	1705	122	1	1	1705	1	1704	0.0	3185
GD2017_2_strous_357	Tupanvirus_soda_lake_780	63.355	453	152	5	1	453	1	439	0.0	546
GD2017_2_strous_358	Tupanvirus_soda_lake_779	90.582	361	33	1	1	360	1	361	0.0	675
GD2017_2_strous_359	Tupanvirus_soda_lake_777	87.811	402	49	0	1	402	1	402	0.0	740
GD2017_2_strous_360	Tupanvirus_soda_lake_776	60.586	444	164	7	1	440	3	439	4.55e-152	434
GD2017_2_strous_361	Tupanvirus_soda_lake_775	74.390	246	62	1	1	246	1	245	1.18e-120	339
GD2017_2_strous_362	Tupanvirus_soda_lake_774	73.810	294	73	2	1	291	1	293	2.08e-161	446
GD2017_2_strous_363	Tupanvirus_soda_lake_773	88.253	332	38	1	1	331	1	332	3.30e-165	459
GD2017_2_strous_364	Tupanvirus_soda_lake_772	88.747	391	44	0	1	391	1	391	0.0	713
GD2017_2_strous_365	Tupanvirus_soda_lake_771	59.283	307	117	4	1	302	1	304	5.18e-120	342
GD2017_2_strous_366	Tupanvirus_soda_lake_770	61.446	83	29	1	3	85	8	87	2.85e-31	100
GD2017_2_strous_366	Tupanvirus_soda_lake_735	44.000	50	28	0	12	61	165	214	3.65e-11	52.8
GD2017_2_strous_367	Tupanvirus_soda_lake_769	91.477	176	15	0	1	176	1	176	2.18e-122	338
GD2017_2_strous_368	Tupanvirus_soda_lake_768	84.906	106	16	0	1	106	1	106	2.53e-66	191
GD2017_2_strous_369	Tupanvirus_soda_lake_767	85.612	278	39	1	1	277	1	278	0.0	495
GD2017_2_strous_370	Tupanvirus_soda_lake_766	89.389	311	33	0	1	311	1	311	0.0	588
GD2017_2_strous_371	Tupanvirus_soda_lake_765	67.879	165	53	0	1	165	1	165	6.47e-83	237
GD2017_2_strous_372	Tupanvirus_soda_lake_764	31.959	194	118	5	1	184	1	190	3.53e-23	87.4
GD2017_2_strous_373	Tupanvirus_soda_lake_763	86.799	303	40	0	1	303	1	303	0.0	560
GD2017_2_strous_374	Tupanvirus_soda_lake_762	72.821	195	53	0	1	195	1	195	1.67e-109	307
GD2017_2_strous_374	Tupanvirus_soda_lake_868	30.894	123	83	1	7	127	9	131	1.06e-17	73.2
GD2017_2_strous_374	Tupanvirus_soda_lake_936	29.630	135	93	1	7	139	7	141	3.72e-16	69.3
GD2017_2_strous_375	Tupanvirus_soda_lake_761	82.927	205	35	0	8	212	1	205	1.42e-129	359
GD2017_2_strous_376	Tupanvirus_soda_lake_760	63.473	167	59	2	1	165	1	167	5.00e-75	218
GD2017_2_strous_376	Tupanvirus_soda_lake_759	63.158	57	21	0	1	57	1	57	7.63e-24	85.1
GD2017_2_strous_377	Tupanvirus_soda_lake_758	75.269	186	46	0	1	186	1	186	1.01e-100	284
GD2017_2_strous_378	Tupanvirus_soda_lake_757	91.429	210	18	0	1	210	1	210	2.96e-147	404
GD2017_2_strous_379	Tupanvirus_soda_lake_756	44.667	150	82	1	12	161	23	171	6.04e-37	121
GD2017_2_strous_380	Tupanvirus_soda_lake_755	83.871	155	24	1	1	154	14	168	4.05e-96	271
GD2017_2_strous_381	Tupanvirus_soda_lake_754	85.477	241	18	2	1	226	1	239	3.97e-153	421
GD2017_2_strous_382	Tupanvirus_soda_lake_751	90.530	528	50	0	1	528	1	528	0.0	1009
GD2017_2_strous_383	Tupanvirus_soda_lake_750	75.510	98	24	0	1	98	1	98	3.03e-55	162
GD2017_2_strous_384	Tupanvirus_soda_lake_749	94.764	191	10	0	1	191	1	191	3.58e-140	384
GD2017_2_strous_385	Tupanvirus_soda_lake_748	76.923	195	44	1	1	194	6	200	2.93e-108	304
GD2017_2_strous_386	Tupanvirus_soda_lake_747	92.149	242	19	0	1	242	1	242	2.52e-170	465
GD2017_2_strous_387	Tupanvirus_soda_lake_746	87.220	1471	183	3	1	1470	1	1467	0.0	2561
GD2017_2_strous_388	Tupanvirus_soda_lake_745	70.833	408	118	1	12	419	3	409	0.0	605
GD2017_2_strous_389	Tupanvirus_soda_lake_744	43.894	303	154	4	5	292	2	303	1.97e-81	244
GD2017_2_strous_390	Tupanvirus_soda_lake_743	80.430	465	60	4	1	435	1	464	0.0	668
GD2017_2_strous_391	Tupanvirus_soda_lake_742	58.649	740	195	19	1	717	1	652	0.0	563
GD2017_2_strous_392	Tupanvirus_soda_lake_741	78.141	398	70	4	1	388	1	391	0.0	613
GD2017_2_strous_393	Tupanvirus_soda_lake_739	82.332	283	50	0	1	283	1	283	1.35e-172	474
GD2017_2_strous_394	Tupanvirus_soda_lake_738	78.102	137	30	0	1	137	1	137	4.88e-83	235
GD2017_2_strous_395	Tupanvirus_soda_lake_737	91.413	361	30	1	1	361	1	360	0.0	573
GD2017_2_strous_396	Tupanvirus_soda_lake_736	71.733	329	91	1	1	329	1	327	1.09e-176	488
GD2017_2_strous_397	Tupanvirus_soda_lake_735	89.163	609	60	4	3	607	2	608	0.0	1020
GD2017_2_strous_397	Tupanvirus_soda_lake_1241	53.846	143	65	1	162	303	22	164	2.40e-51	171
GD2017_2_strous_397	Tupanvirus_soda_lake_1240	36.735	98	61	1	209	305	16	113	3.89e-15	67.8
GD2017_2_strous_397	Tupanvirus_soda_lake_770	52.083	48	23	0	168	215	17	64	4.29e-12	58.2
GD2017_2_strous_398	Tupanvirus_soda_lake_734	87.391	230	28	1	1	229	1	230	5.69e-113	318
GD2017_2_strous_399	Tupanvirus_soda_lake_733	84.677	124	17	1	1	124	1	122	7.80e-71	206
GD2017_2_strous_400	Tupanvirus_soda_lake_732	86.080	352	45	3	1	352	1	348	0.0	609
GD2017_2_strous_400	Tupanvirus_soda_lake_222	26.449	276	180	10	81	343	24	289	7.50e-21	88.2
GD2017_2_strous_401	Tupanvirus_soda_lake_730	92.141	369	29	0	1	369	1	369	0.0	707
GD2017_2_strous_402	Tupanvirus_soda_lake_729	83.191	470	79	0	9	478	2	471	0.0	828
GD2017_2_strous_403	Tupanvirus_soda_lake_728	70.445	247	55	2	1	241	1	235	9.38e-114	321
GD2017_2_strous_404	Tupanvirus_soda_lake_727	77.442	1290	265	12	1	1275	1	1279	0.0	1977
